time_index,session_id,voltage,current,energy_kwh,status,label
13,S39,231.2,10.9,0.00953,charging,normal
14,S39,230.6,11.0,0.01024,charging,normal
15,S39,231.9,10.7,0.01093,charging,normal
16,S39,231.3,10.1,0.01158,charging,normal
17,S39,230.4,10.5,0.01225,charging,normal
18,S39,232.2,10.6,0.01293,charging,normal
19,S39,231.4,10.7,0.01362,charging,normal
20,S39,230.6,10.8,0.01431,charging,normal
21,S39,232.1,10.6,0.015,charging,normal
22,S39,230.7,10.5,0.01567,charging,normal
23,S39,231.6,10.1,0.01632,charging,normal
24,S39,231.5,10.8,0.01701,charging,normal
25,S39,231.3,10.2,0.01767,charging,normal
26,S39,231.3,10.2,0.01832,charging,normal
27,S39,230.5,10.9,0.01902,charging,normal
28,S39,230.5,10.5,0.01969,charging,normal
29,S39,231.4,10.5,0.02037,finished,normal
0,S40,229.8,10.3,0.00066,charging,normal
1,S40,229.9,9.4,0.00126,charging,normal
2,S40,229.1,10.0,0.00189,charging,normal
3,S40,230.0,10.4,0.00256,charging,normal
4,S40,228.7,9.5,0.00316,charging,normal
5,S40,229.7,9.8,0.00379,charging,normal
6,S40,229.9,10.2,0.00444,charging,normal
7,S40,228.6,10.2,0.00509,charging,normal
8,S40,228.8,10.1,0.00573,charging,normal
9,S40,230.5,9.8,0.00636,charging,normal
10,S40,230.2,10.2,0.00701,charging,normal
11,S40,230.2,10.0,0.00765,charging,normal
12,S40,230.2,9.6,0.00826,charging,normal
13,S40,229.8,9.8,0.00889,charging,normal
14,S40,230.1,9.8,0.00951,charging,normal
15,S40,229.2,9.9,0.01014,charging,normal
16,S40,230.2,9.9,0.01078,charging,normal
17,S40,230.4,10.0,0.01142,charging,normal
18,S40,229.5,10.2,0.01207,charging,normal
19,S40,229.1,9.6,0.01268,charging,normal
20,S40,230.3,9.5,0.01329,charging,normal
21,S40,229.7,10.1,0.01393,charging,normal
22,S40,229.8,9.8,0.01456,charging,normal
23,S40,229.2,10.1,0.0152,charging,normal
24,S40,230.2,10.2,0.01585,charging,normal
25,S40,230.6,10.1,0.0165,charging,normal
26,S40,228.7,9.9,0.01713,charging,normal
27,S40,229.2,9.6,0.01774,charging,normal
28,S40,229.3,9.6,0.01835,charging,normal
29,S40,229.7,9.4,0.01895,finished,normal
0,S41,230.6,10.7,0.00069,charging,fraud
1,S41,231.8,11.0,0.00139,charging,fraud
2,S41,232.5,10.5,0.00207,charging,fraud
3,S41,231.8,10.4,0.00274,charging,fraud
4,S41,231.5,11.1,0.00346,charging,fraud
5,S41,230.6,10.9,0.00415,charging,fraud
6,S41,231.7,11.1,0.00487,charging,fraud
7,S41,230.8,10.6,0.00555,charging,fraud
8,S41,230.9,10.2,0.0062,charging,fraud
9,S41,232.0,10.9,0.0069,charging,fraud
10,S41,175.9,11.1,0.00745,charging,fraud
11,S41,187.4,10.2,0.00798,charging,fraud
12,S41,156.9,10.8,0.00845,charging,fraud
13,S41,189.0,11.2,0.00904,charging,fraud
14,S41,187.6,10.3,0.00957,charging,fraud
15,S41,230.8,11.0,0.01028,charging,fraud
16,S41,231.8,10.2,0.01093,charging,fraud
17,S41,231.7,10.9,0.01164,charging,fraud
18,S41,231.2,11.1,0.01235,charging,fraud
19,S41,230.7,11.2,0.01307,charging,fraud
20,S41,231.6,11.1,0.01378,charging,fraud
21,S41,231.8,10.4,0.01445,charging,fraud
22,S41,231.6,10.3,0.01511,charging,fraud
23,S41,232.2,10.7,0.0158,charging,fraud
24,S41,232.1,10.6,0.01649,charging,fraud
25,S41,231.2,11.0,0.01719,charging,fraud
26,S41,231.0,10.7,0.01788,charging,fraud
27,S41,231.5,11.0,0.01859,charging,fraud
28,S41,231.0,10.8,0.01928,charging,fraud
29,S41,231.2,10.5,0.01995,finished,fraud
0,S42,230.0,10.1,0.00065,charging,normal
1,S42,230.1,10.1,0.00129,charging,normal
2,S42,231.0,10.8,0.00198,charging,normal
3,S42,230.8,10.5,0.00266,charging,normal
4,S42,230.5,10.5,0.00333,charging,normal
5,S42,231.4,10.0,0.00397,charging,normal
6,S42,231.5,9.9,0.00461,charging,normal
7,S42,230.3,10.2,0.00526,charging,normal
8,S42,231.0,9.9,0.0059,charging,normal
9,S42,231.5,10.5,0.00657,charging,normal
10,S42,230.0,10.6,0.00725,charging,normal
11,S42,230.4,10.6,0.00793,charging,normal
12,S42,230.4,10.6,0.00861,charging,normal
13,S42,230.4,10.4,0.00927,charging,normal
14,S42,230.9,10.8,0.00996,charging,normal
15,S42,230.4,10.5,0.01064,charging,normal
16,S42,231.7,10.1,0.01129,charging,normal
17,S42,230.0,9.9,0.01192,charging,normal
18,S42,231.4,10.7,0.01261,charging,normal
19,S42,230.9,9.9,0.01324,charging,normal
20,S42,231.6,10.1,0.01389,charging,normal
21,S42,231.2,10.4,0.01456,charging,normal
22,S42,230.4,9.9,0.01519,charging,normal
23,S42,231.8,10.6,0.01588,charging,normal
24,S42,230.1,10.3,0.01653,charging,normal
25,S42,230.1,10.1,0.01718,charging,normal
26,S42,231.6,10.1,0.01783,charging,normal
27,S42,229.8,10.2,0.01848,charging,normal
28,S42,230.8,9.8,0.01911,charging,normal
29,S42,231.2,10.7,0.0198,finished,normal
0,S43,231.1,10.3,0.00066,charging,normal
1,S43,231.2,10.1,0.00131,charging,normal
2,S43,231.2,10.5,0.00198,charging,normal
3,S43,231.8,10.2,0.00264,charging,normal
4,S43,232.1,9.9,0.00328,charging,normal
5,S43,231.1,10.4,0.00395,charging,normal
6,S43,231.7,10.1,0.0046,charging,normal
7,S43,232.2,10.0,0.00524,charging,normal
8,S43,231.5,10.5,0.00592,charging,normal
9,S43,232.6,10.4,0.00659,charging,normal
10,S43,232.4,9.8,0.00722,charging,normal
11,S43,231.4,9.9,0.00786,charging,normal
12,S43,232.6,10.2,0.00852,charging,normal
13,S43,232.6,10.3,0.00918,charging,normal
14,S43,232.2,10.6,0.00987,charging,normal
15,S43,231.8,10.5,0.01054,charging,normal
16,S43,232.6,10.0,0.01119,charging,normal
17,S43,232.6,9.7,0.01182,charging,normal
18,S43,232.3,10.2,0.01247,charging,normal
19,S43,231.6,10.6,0.01316,charging,normal
20,S43,231.9,10.3,0.01382,charging,normal
21,S43,231.0,10.7,0.01451,charging,normal
22,S43,232.4,10.1,0.01516,charging,normal
23,S43,232.8,9.8,0.01579,charging,normal
24,S43,232.6,10.3,0.01646,charging,normal
25,S43,232.6,10.3,0.01712,charging,normal
26,S43,232.4,9.9,0.01776,charging,normal
27,S43,231.6,10.0,0.0184,charging,normal
28,S43,230.9,10.6,0.01908,charging,normal
29,S43,232.6,10.0,0.01973,finished,normal
0,S44,231.8,9.6,0.00062,charging,fraud
1,S44,233.5,9.6,0.00124,charging,fraud
2,S44,232.7,9.2,0.00184,charging,fraud
3,S44,231.9,9.1,0.00242,charging,fraud
4,S44,233.4,9.2,0.00302,charging,fraud
5,S44,232.3,10.0,0.00366,charging,fraud
6,S44,232.1,9.5,0.00428,charging,fraud
7,S44,232.4,9.6,0.0049,charging,fraud
8,S44,232.9,9.6,0.00552,charging,fraud
9,S44,233.6,9.2,0.00611,charging,fraud
10,S44,232.0,9.7,0.0,charging,fraud
11,S44,232.8,9.2,0.0,charging,fraud
12,S44,232.9,9.2,0.0,charging,fraud
13,S44,232.9,9.8,0.0,charging,fraud
14,S44,232.7,9.7,0.0,charging,fraud
15,S44,232.2,9.4,0.00061,charging,fraud
16,S44,232.0,9.2,0.0012,charging,fraud
17,S44,232.7,9.4,0.00181,charging,fraud
18,S44,232.6,10.0,0.00245,charging,fraud
19,S44,232.4,9.0,0.00303,charging,fraud
20,S44,232.5,9.4,0.00364,charging,fraud
21,S44,233.5,9.7,0.00427,charging,fraud
22,S44,232.5,9.4,0.00488,charging,fraud
23,S44,232.7,9.1,0.00547,charging,fraud
24,S44,232.2,9.7,0.00609,charging,fraud
25,S44,233.6,9.1,0.00668,charging,fraud
26,S44,232.6,9.3,0.00728,charging,fraud
27,S44,232.0,9.9,0.00792,charging,fraud
28,S44,232.9,10.0,0.00857,charging,fraud
29,S44,231.9,9.2,0.00916,finished,fraud
0,S45,231.2,9.5,0.00061,charging,normal
1,S45,229.8,9.1,0.00119,charging,normal
2,S45,231.3,9.2,0.00178,charging,normal
3,S45,229.8,8.6,0.00233,charging,normal
4,S45,231.4,9.4,0.00294,charging,normal
5,S45,229.5,8.8,0.0035,charging,normal
6,S45,229.7,9.3,0.00409,charging,normal
7,S45,230.4,9.3,0.00468,charging,normal
8,S45,230.5,8.7,0.00524,charging,normal
9,S45,230.9,9.0,0.00582,charging,normal
10,S45,229.6,9.0,0.00639,charging,normal
11,S45,231.1,9.4,0.007,charging,normal
12,S45,230.9,9.1,0.00758,charging,normal
13,S45,230.2,8.8,0.00814,charging,normal
14,S45,229.5,9.4,0.00874,charging,normal
15,S45,229.5,9.4,0.00934,charging,normal
16,S45,230.5,9.0,0.00992,charging,normal
17,S45,231.0,9.0,0.0105,charging,normal
18,S45,231.1,9.4,0.0111,charging,normal
19,S45,230.2,8.8,0.01166,charging,normal
20,S45,230.6,9.4,0.01226,charging,normal
21,S45,229.7,9.0,0.01284,charging,normal
22,S45,230.0,8.7,0.01339,charging,normal
23,S45,231.0,9.0,0.01397,charging,normal
24,S45,230.5,8.7,0.01453,charging,normal
25,S45,231.2,9.5,0.01514,charging,normal
26,S45,230.7,8.8,0.0157,charging,normal
27,S45,229.8,8.8,0.01626,charging,normal
28,S45,230.4,8.6,0.01681,charging,normal
29,S45,229.9,9.1,0.0174,finished,normal
0,S46,227.8,9.2,0.00058,charging,fraud
1,S46,228.1,9.5,0.00118,charging,fraud
2,S46,227.4,9.3,0.00177,charging,fraud
3,S46,228.0,9.4,0.00237,charging,fraud
4,S46,227.6,9.6,0.00297,charging,fraud
5,S46,227.4,9.0,0.00354,charging,fraud
6,S46,227.2,9.7,0.00415,charging,fraud
7,S46,227.8,9.3,0.00474,charging,fraud
8,S46,227.2,9.3,0.00533,charging,fraud
9,S46,227.0,9.0,0.0059,charging,fraud
10,S46,226.7,55.2,0.00937,charging,fraud
11,S46,228.2,77.9,0.01431,charging,fraud
12,S46,228.2,60.8,0.01817,charging,fraud
13,S46,226.7,69.6,0.02255,charging,fraud
14,S46,226.9,56.3,0.0261,charging,fraud
15,S46,227.8,9.4,0.02669,charging,fraud
16,S46,227.7,8.8,0.02725,charging,fraud
17,S46,227.9,9.3,0.02784,charging,fraud
18,S46,228.3,8.9,0.0284,charging,fraud
19,S46,227.9,9.3,0.02899,charging,fraud
20,S46,228.4,9.3,0.02958,charging,fraud
21,S46,226.5,9.5,0.03018,charging,fraud
22,S46,226.5,9.0,0.03074,charging,fraud
23,S46,226.5,8.9,0.0313,charging,fraud
24,S46,228.1,8.9,0.03187,charging,fraud
25,S46,227.6,9.3,0.03246,charging,fraud
26,S46,227.2,8.9,0.03302,charging,fraud
27,S46,226.4,8.9,0.03358,charging,fraud
28,S46,226.8,9.6,0.03418,charging,fraud
29,S46,226.8,9.6,0.03479,finished,fraud
0,S47,232.1,9.3,0.0006,charging,fraud
1,S47,231.6,8.9,0.00117,charging,fraud
2,S47,232.2,8.9,0.00175,charging,fraud
3,S47,230.9,8.7,0.0023,charging,fraud
4,S47,232.1,9.3,0.0029,charging,fraud
5,S47,230.8,9.4,0.00351,charging,fraud
6,S47,231.4,8.7,0.00407,charging,fraud
7,S47,232.2,9.0,0.00465,charging,fraud
8,S47,231.6,9.4,0.00525,charging,fraud
9,S47,231.4,8.8,0.00582,charging,fraud
10,S47,269.4,8.6,0.00646,charging,fraud
11,S47,266.2,9.5,0.00716,charging,fraud
12,S47,289.5,9.1,0.00789,charging,fraud
13,S47,276.8,9.3,0.00861,charging,fraud
14,S47,288.6,9.2,0.00935,charging,fraud
15,S47,231.9,9.2,0.00994,charging,fraud
16,S47,232.6,9.2,0.01053,charging,fraud
17,S47,231.3,8.8,0.0111,charging,fraud
18,S47,231.3,8.6,0.01165,charging,fraud
19,S47,232.3,9.2,0.01225,charging,fraud
20,S47,231.9,9.2,0.01284,charging,fraud
21,S47,230.7,9.0,0.01342,charging,fraud
22,S47,230.6,8.9,0.01399,charging,fraud
23,S47,231.4,9.0,0.01456,charging,fraud
24,S47,231.6,9.0,0.01514,charging,fraud
25,S47,230.9,9.1,0.01573,charging,fraud
26,S47,232.6,9.2,0.01632,charging,fraud
27,S47,232.2,8.9,0.01689,charging,fraud
28,S47,231.4,8.8,0.01746,charging,fraud
29,S47,232.1,8.6,0.01801,finished,fraud
0,S48,228.8,10.1,0.00064,charging,normal
1,S48,227.3,10.2,0.00129,charging,normal
2,S48,228.4,9.9,0.00191,charging,normal
3,S48,228.2,9.7,0.00253,charging,normal
4,S48,227.8,9.7,0.00314,charging,normal
5,S48,228.6,9.7,0.00376,charging,normal
6,S48,228.4,9.8,0.00438,charging,normal
7,S48,227.5,9.5,0.00498,charging,normal
8,S48,227.6,9.8,0.0056,charging,normal
9,S48,227.1,10.4,0.00626,charging,normal
10,S48,227.1,9.8,0.00687,charging,normal
11,S48,228.3,10.5,0.00754,charging,normal
12,S48,227.6,10.0,0.00817,charging,normal
13,S48,227.2,9.7,0.00878,charging,normal
14,S48,228.2,10.2,0.00943,charging,normal
15,S48,226.9,10.5,0.01009,charging,normal
16,S48,228.8,10.3,0.01075,charging,normal
17,S48,228.7,10.1,0.01139,charging,normal
18,S48,228.1,10.1,0.01203,charging,normal
19,S48,228.6,9.8,0.01265,charging,normal
20,S48,227.6,9.7,0.01326,charging,normal
21,S48,227.0,9.7,0.01388,charging,normal
22,S48,228.2,10.1,0.01452,charging,normal
23,S48,227.8,10.2,0.01516,charging,normal
24,S48,227.2,9.8,0.01578,charging,normal
25,S48,227.2,10.2,0.01642,charging,normal
26,S48,227.8,9.7,0.01704,charging,normal
27,S48,227.6,10.0,0.01767,charging,normal
28,S48,228.5,9.9,0.0183,charging,normal
29,S48,227.3,10.1,0.01894,finished,normal
0,S49,228.0,9.5,0.0006,charging,normal
1,S49,226.7,9.1,0.00117,charging,normal
2,S49,227.3,9.1,0.00175,charging,normal
3,S49,226.9,9.4,0.00234,charging,normal
4,S49,226.2,9.6,0.00294,charging,normal
5,S49,228.2,9.4,0.00354,charging,normal
6,S49,227.9,9.5,0.00414,charging,normal
7,S49,228.2,9.3,0.00473,charging,normal
8,S49,226.4,9.4,0.00532,charging,normal
9,S49,228.1,9.1,0.0059,charging,normal
10,S49,226.7,9.2,0.00648,charging,normal
11,S49,227.9,9.7,0.00709,charging,normal
12,S49,227.5,9.3,0.00768,charging,normal
13,S49,227.9,9.2,0.00826,charging,normal
14,S49,227.3,9.7,0.00888,charging,normal
15,S49,226.4,9.6,0.00948,charging,normal
16,S49,227.5,9.3,0.01007,charging,normal
17,S49,227.6,10.0,0.0107,charging,normal
18,S49,228.0,9.7,0.01131,charging,normal
19,S49,226.4,9.0,0.01188,charging,normal
20,S49,227.5,9.6,0.01249,charging,normal
21,S49,227.3,10.0,0.01312,charging,normal
22,S49,228.0,9.3,0.01371,charging,normal
23,S49,228.1,9.4,0.0143,charging,normal
24,S49,227.7,9.2,0.01488,charging,normal
25,S49,227.2,9.2,0.01546,charging,normal
26,S49,227.9,9.9,0.01609,charging,normal
27,S49,228.2,9.8,0.01671,charging,normal
28,S49,226.5,9.9,0.01734,charging,normal
29,S49,227.7,9.2,0.01792,finished,normal
0,S50,229.2,10.9,0.00069,charging,normal
1,S50,227.7,10.7,0.00137,charging,normal
2,S50,228.6,10.7,0.00205,charging,normal
3,S50,228.2,11.1,0.00275,charging,normal
4,S50,228.9,11.2,0.00347,charging,normal
5,S50,227.8,10.6,0.00414,charging,normal
6,S50,229.6,10.5,0.00481,charging,normal
7,S50,228.0,10.8,0.00549,charging,normal
8,S50,229.6,11.0,0.00619,charging,normal
9,S50,229.4,11.2,0.00691,charging,normal
10,S50,228.4,11.3,0.00762,charging,normal
11,S50,229.2,10.5,0.00829,charging,normal
12,S50,228.7,11.4,0.00902,charging,normal
13,S50,229.3,11.0,0.00972,charging,normal
14,S50,228.2,10.7,0.01039,charging,normal
15,S50,229.4,10.9,0.01109,charging,normal
16,S50,228.2,11.1,0.01179,charging,normal
17,S50,229.2,10.9,0.01249,charging,normal
18,S50,229.2,11.1,0.01319,charging,normal
19,S50,228.2,11.1,0.0139,charging,normal
20,S50,228.0,10.9,0.01459,charging,normal
21,S50,228.5,10.8,0.01527,charging,normal
22,S50,229.5,11.4,0.016,charging,normal
23,S50,227.8,10.7,0.01668,charging,normal
24,S50,229.5,10.6,0.01735,charging,normal
25,S50,229.4,10.9,0.01805,charging,normal
26,S50,229.2,10.5,0.01872,charging,normal
27,S50,227.8,10.9,0.0194,charging,normal
28,S50,229.2,11.3,0.02012,charging,normal
29,S50,228.0,11.3,0.02084,finished,normal
